iso3,year,GDP
ISR,2005,147346035831.272
ISR,2004,139925423025.435
ISR,2003,131278887815.375
ISR,2002,125215963105.239
ISR,2001,134889159474.047
ISR,2000,136409902631.643
ISR,1999,121329240041.549
ISR,1998,120468659245.809
ISR,1997,119389303067.2
ISR,1996,115051957577.467
ISR,1995,105432315611.198
ISR,1994,90684108118.4773
ISR,1993,79806598119.6297
ISR,1992,79408652426.2417
ISR,1991,70954941681.4027
ISR,1990,61978459022.3391
ISR,1989,52411116587.5339
ISR,1988,52618458014.4117
ISR,1987,43022977765.3525
ISR,1986,35812041619.7269
ISR,1985,28887898639.3267
ISR,1984,30626695891.4272
ISR,1983,32655591256.2516
ISR,1982,29237231967.3021
ISR,1981,26865420933.4396
ISR,1980,25379585067.0486
ISR,1979,22595788590.6104
ISR,1978,17690363444.4881
ISR,1977,18245847440.8558
ISR,1976,15946502888.1062
ISR,1975,16131806290.2529
ISR,1974,17162009923.7605
ISR,1973,11895229181.3981
ISR,1972,9216866299.13417
ISR,1971,7048191875.8085
ISR,1970,7402142194.51563
ISR,1969,6293966356.7471
ISR,1968,5455059532.48967
ISR,1967,4759447914.25273
ISR,1966,4700397691.99153
ISR,1965,4326412951.00393
ISR,1964,4021861429.6918
ISR,1963,3533767055.03627
ISR,1962,2964323617.93817
ISR,1961,3706297903.07701
ISR,1960,3068690949.10336
ITA,2025,2551556954100.35
ITA,2024,2383435562458.12
ITA,2023,2316882296366.32
ITA,2022,2104067630319.46
ITA,2021,2179207773596.09
ITA,2020,1907481094079.23
ITA,2019,2019606796583.53
ITA,2018,2099435266458.67
ITA,2017,1970720904584.71
ITA,2016,1887111188176.93
ITA,2015,1845428048839.1
ITA,2014,2173255507985.84
ITA,2013,2153225581941.46
ITA,2012,2097929495121.68
ITA,2011,2306974020278.21
ITA,2010,2144936254535.0
ITA,2009,2209484319012.65
ITA,2008,2417508414187.19
ITA,2007,2222524108127.65
ITA,2006,1958563654385.64
ITA,2005,1864982261286.85
ITA,2004,1812808753294.75
ITA,2003,1582930016538.82
ITA,2002,1281746271196.04
ITA,2001,1172041488805.87
ITA,2000,1149661363439.38
ITA,1999,1255004736463.98
ITA,1998,1272729786996.77
ITA,1997,1244988176443.84
ITA,1996,1314776508972.27
ITA,1995,1177369428265.78
ITA,1994,1101750159702.21
ITA,1993,1067412587670.73
ITA,1992,1323204350353.5
ITA,1991,1249092439519.28
ITA,1990,1183945130898.51
ITA,1989,930801709003.669
ITA,1988,893663934840.821
ITA,1987,807570134448.76
ITA,1986,641862313287.44
ITA,1985,453259761687.456
ITA,1984,438896930791.272
ITA,1983,444063496940.337
ITA,1982,428257421617.752
ITA,1981,431695533980.583
ITA,1980,478356755595.749
ITA,1979,394584507107.9
ITA,1978,315784469541.41
ITA,1977,258190019749.835
ITA,1976,225235205861.828
ITA,1975,228220643534.994
ITA,1974,200024444775.231
ITA,1973,175896529392.229
ITA,1972,145594833997.344
ITA,1971,124959712858.926
ITA,1970,113656669764.56
ITA,1969,100996667239.335
ITA,1968,91485448147.84
ITA,1967,84401995573.2456
ITA,1966,76622444787.3696
ITA,1965,70717012186.1774
ITA,1964,65720771779.4768
ITA,1963,60035924617.9277
ITA,1962,52413872628.0045
ITA,1961,46649487320.4225
ITA,1960,42012422612.3955
JAM,2025,22704903217.5631
JAM,2024,22014429050.9995
JAM,2023,21418797832.8216
JAM,2022,18813516805.214
JAM,2021,15963885376.3537
JAM,2020,15000214216.2439
JAM,2019,17026269262.5307
JAM,2018,16855447986.2221
JAM,2017,15783583236.675
JAM,2016,14898999754.1229
JAM,2015,14963589915.5912
JAM,2014,13899217679.9219
JAM,2013,14264205152.6126
JAM,2012,14807086555.5283
JAM,2011,14444661522.1463
JAM,2010,13220549908.2494
JAM,2009,12120458114.8318
JAM,2008,13709401520.0326
JAM,2007,12799600047.1845
JAM,2006,11930179089.8855
JAM,2005,11243865777.7131
JAM,2004,10174664853.9476
JAM,2003,9430234810.78586
JAM,2002,9719009494.84779
JAM,2001,9194727831.07318
JAM,2000,9005064474.93003
JAM,1999,8887057997.36228
JAM,1998,8787195622.43502
JAM,1997,8400041723.54861
JAM,1996,7393891920.80358
JAM,1995,6577520642.82297
JAM,1994,5452558947.03045
JAM,1993,5440075675.74067
JAM,1992,3535460089.80719
JAM,1991,4106207649.05547
JAM,1990,4592208086.69235
JAM,1989,4404937853.39452
JAM,1988,3828342820.3494
JAM,1987,3287007321.56699
JAM,1986,2754549581.92409
JAM,1985,2100239018.82467
JAM,1984,2373564549.4932
JAM,1983,3619262277.47712
JAM,1982,3293496311.93093
JAM,1981,2979027966.45373
JAM,1980,2679379371.51261
JAM,1979,2425064229.04184
JAM,1978,2644527821.53011
JAM,1977,3249733139.73314
JAM,1976,2966042856.04286
JAM,1975,2860442750.44275
JAM,1974,2375122375.12238
JAM,1973,1905917553.19149
JAM,1972,1875146587.4443
JAM,1971,1539861815.89381
JAM,1970,1404720441.88818
JAM,1969,1191239047.00876
JAM,1968,1083839132.92869
JAM,1967,1148014310.8255
JAM,1966,1096759561.29618
JAM,1965,972159611.136156
JAM,1964,897949000.8204
JAM,1963,826706669.317332
JAM,1962,777727688.908924
JAM,1961,748043500.7826
JAM,1960,699064380.374248
JPN,2025,4435162999976.94
JPN,2024,4190008188358.57
JPN,2023,4384854269961.93
JPN,2022,4447976207314.78
JPN,2021,5225933520753.1
JPN,2020,5189197543645.38
JPN,2019,5245755000479.03
JPN,2018,5154293721629.56
JPN,2017,5038231631660.71
JPN,2016,5110357383254.44
JPN,2015,4534438580494.94
JPN,2014,4985763289560.81
JPN,2013,5272297037396.96
JPN,2012,6333803928787.76
JPN,2011,6279422550218.7
JPN,2010,5811578109447.07
JPN,2009,5336765697589.29
JPN,2008,5160197175876.43
JPN,2007,4624670179654.96
JPN,2006,4648058930707.24
JPN,2005,4875648486366.14
JPN,2004,4941485123806.53
JPN,2003,4573413206709.02
JPN,2002,4245946980572.3
JPN,2001,4438792748062.4
JPN,2000,5042381838343.44
JPN,1999,4688983449627.24
JPN,1998,4150359076370.48
JPN,1997,4579780793431.57
JPN,1996,5021441618840.38
JPN,1995,5639649753985.77
JPN,1994,5104063486348.4
JPN,1993,4632480515091.13
JPN,1992,4064529567505.43
JPN,1991,3724887648862.31
JPN,1990,3252994239867.4
JPN,1989,3174934735895.64
JPN,1988,3191546727316.14
JPN,1987,2635094473494.08
JPN,1986,2164729071349.48
JPN,1985,1457070301468.38
JPN,1984,1374165212365.14
JPN,1983,1297622008229.49
JPN,1982,1183132285328.17
JPN,1981,1271443597066.78
JPN,1980,1153159955513.08
JPN,1979,1100608979757.23
JPN,1978,1057419758047.0
JPN,1977,752590681821.906
JPN,1976,611495350303.909
JPN,1975,544082569363.602
JPN,1974,500355087138.052
JPN,1973,450756970744.018
JPN,1972,331776379991.589
JPN,1971,250530994765.279
JPN,1970,221798003144.444
JPN,1969,188179852752.982
JPN,1968,160201483788.149
JPN,1967,135265319098.216
JPN,1966,115427351851.278
JPN,1965,99387878007.5325
JPN,1964,89332989729.3394
JPN,1963,75945582324.0881
JPN,1962,66356388224.3747
JPN,1961,58472696006.0531
JPN,1960,48417804544.9319
JOR,2025,61610052535.2113
JOR,2024,58618380563.3803
JOR,2023,56123472112.6761
JOR,2022,53516930140.8451
JOR,2021,50702940985.9155
JOR,2020,47931770985.9155
JOR,2019,48640273802.8169
JOR,2018,47435850422.5352
JOR,2017,45535614366.1972
JOR,2016,43688498732.3944
JOR,2015,42394049295.7747
JOR,2014,40535098591.5493
JOR,2013,37873362957.7465
JOR,2012,34854017887.3239
JOR,2011,32640291549.2958
JOR,2010,30202773521.1268
JOR,2009,27462496197.1831
JOR,2008,25651620830.6149
JOR,2007,17110437235.543
JOR,2006,15056981664.3159
JOR,2005,12588998589.5628
JOR,2004,11411706629.055
JOR,2003,10195627644.5698
JOR,2002,9582510578.27927
JOR,2001,8975814652.8196
JOR,2000,8460789844.8519
JOR,1999,8149929478.13822
JOR,1998,7912270803.94922
JOR,1997,7245839210.15515
JOR,1996,6927503526.09309
JOR,1995,6727597031.96347
JOR,1994,6236295978.24531
JOR,1993,5606400221.69269
JOR,1992,5310833193.59005
JOR,1991,4344467193.25095
JOR,1990,4160087507.83472
JOR,1989,4221373673.80468
JOR,1988,6277451829.05325
JOR,1987,6756209762.48231
JOR,1986,6402050484.90425
JOR,1985,4993601520.43079
JOR,1984,4967162160.40472
JOR,1983,4920692190.95569
JOR,1982,4681240992.70338
JOR,1981,4383944702.85958
JOR,1980,3910044474.28044
JOR,1979,3271368780.65347
JOR,1978,2602208588.95706
JOR,1977,2096778602.16785
JOR,1976,1708521219.46003
JOR,1975,1363073497.77355
JOR,1974,1197483948.68547
JOR,1973,943783839.718052
JOR,1972,788479684.608126
JOR,1971,678159728.736109
JOR,1970,639519744.192102
JOR,1969,698879720.448112
JOR,1968,561119775.55209
JOR,1967,631679747.328101
JOR,1966,657999736.800105
JOR,1965,599759760.096096
KAZ,2025,306239209650.024
KAZ,2024,291480274648.826
KAZ,2023,261840101059.923
KAZ,2022,225496328925.494
KAZ,2021,197112255360.612
KAZ,2020,171082365861.423
KAZ,2019,181667184854.501
KAZ,2018,179339977690.485
KAZ,2017,166805788827.233
KAZ,2016,137278320084.171
KAZ,2015,184388404706.042
KAZ,2014,221415613595.469
KAZ,2013,236634603409.089
KAZ,2012,207998568865.789
KAZ,2011,192626464617.071
KAZ,2010,148047348240.643
KAZ,2009,115308686941.38
KAZ,2008,133441648851.982
KAZ,2007,104849915058.376
KAZ,2006,81003864630.018
KAZ,2005,57123671733.8952
KAZ,2004,43151647002.6096
KAZ,2003,30833692900.1091
KAZ,2002,24636598527.4437
KAZ,2001,22152689179.8815
KAZ,2000,18291990662.0356
KAZ,1999,16870817181.7799
KAZ,1998,22135245507.3656
KAZ,1997,22165932062.966
KAZ,1996,21035357936.8796
KAZ,1995,20374302652.3819
KAZ,1994,21250792886.1054
KAZ,1993,23409260879.9427
KAZ,1992,24917355371.9008
KAZ,1991,24923076923.0769
KAZ,1990,26932016269.6107
KEN,2025,135941278878.815
KEN,2024,120397537849.826
KEN,2023,107500884685.013
KEN,2022,114448978152.637
KEN,2021,109703658904.994
KEN,2020,100657505750.545
KEN,2019,100378436207.371
KEN,2018,92202979985.2863
KEN,2017,82036510877.2599
KEN,2016,74815144163.8931
KEN,2015,70120446896.8359
KEN,2014,68285796514.2896
KEN,2013,61671440407.8387
KEN,2012,56396704671.5777
KEN,2011,46869473150.61
KEN,2010,45405615063.7551
KEN,2009,42347217912.9176
KEN,2008,35895153327.8497
KEN,2007,31958195182.2406
KEN,2006,25825512284.2891
KEN,2005,18737895512.7378
KEN,2004,16095337093.8366
KEN,2003,14904517649.8476
KEN,2002,13147736898.5176
KEN,2001,12986007425.8781
KEN,2000,12705350097.8044
KEN,1999,12896010459.3711
KEN,1998,14093998843.7334
KEN,1997,13115764358.2846
KEN,1996,12045865396.1323
KEN,1995,9046320255.40507
KEN,1994,7148148564.04239
KEN,1993,5751786642.55871
KEN,1992,8209120763.04955
KEN,1991,8151488783.19064
KEN,1990,8572359038.16958
KEN,1989,8283114514.17081
KEN,1988,8355380879.12955
KEN,1987,7970820369.2949
KEN,1986,7239126568.14092
KEN,1985,6135034213.78998
KEN,1984,6191437070.18411
KEN,1983,5979198313.76093
KEN,1982,6431579356.95926
KEN,1981,6854491705.88377
KEN,1980,7265315820.20777
KEN,1979,6234391113.46434
KEN,1978,5303735110.55151
KEN,1977,4494378764.32011
KEN,1976,3474542391.69992
KEN,1975,3259345083.26283
KEN,1974,2969958812.01648
KEN,1973,2509001324.34591
KEN,1972,2107279157.08834
KEN,1971,1778391288.64348
KEN,1970,1603447358.62106
KEN,1969,1458379416.64823
KEN,1968,1353295458.68182
KEN,1967,1232559506.9762
KEN,1966,1164519674.19213
KEN,1965,997919320.832272
KEN,1964,998759334.496266
KEN,1963,926589349.36426
KEN,1962,868111400.75544
KEN,1961,792959472.816211
KEN,1960,791265459.493816
KIR,2025,349227254.158833
KIR,2024,343153235.077124
KIR,2023,291657337.839517
KIR,2022,271214374.500577
KIR,2021,285451584.406531
KIR,2020,220909306.750809
KIR,2019,216891541.021351
KIR,2018,233859230.192198
KIR,2017,223029864.54193
KIR,2016,206467818.503227
KIR,2015,191559398.688293
KIR,2014,200287281.98074
KIR,2013,201730860.757856
KIR,2012,207001545.867109
KIR,2011,195970140.170383
KIR,2010,165458433.127645
KIR,2009,140177384.145395
KIR,2008,147017894.97877
KIR,2007,138054945.643442
KIR,2006,112338353.264712
KIR,2005,113895437.324786
KIR,2004,104085892.133271
KIR,2003,96105619.3795504
KIR,2002,74743869.1313473
KIR,2001,64935850.1573877
KIR,2000,74910527.2586758
KIR,1999,77323978.1928449
KIR,1998,74905705.8928477
KIR,1997,80205806.8250976
KIR,1996,81456854.1385109
KIR,1995,68596394.6026524
KIR,1994,67055333.9021503
KIR,1993,58953595.9090414
KIR,1992,61491369.281929
KIR,1991,41247791.6364169
KIR,1990,36534294.7991591
KIR,1989,37645319.1994276
KIR,1988,38278810.3176488
KIR,1987,29554412.5328693
KIR,1986,25993008.7943576
KIR,1985,26126615.2284866
KIR,1984,34394167.0416706
KIR,1983,31000545.7710517
KIR,1982,32742712.6527597
KIR,1981,35267489.2425442
KIR,1980,33157723.1094117
KIR,1979,34466197.0333233
KIR,1978,36563964.5510014
KIR,1977,31335458.7039851
KIR,1976,33246816.5018414
KIR,1975,44547453.6024265
KIR,1974,69256488.5160763
KIR,1973,25645040.4712955
KIR,1972,15314346.4925323
KIR,1971,12356134.3838676
KIR,1970,11560877.2811451
KOR,2025,1872374961553.15
KOR,2024,1875388209406.8
KOR,2023,1844800934391.54
KOR,2022,1799363116866.52
KOR,2021,1942313560965.9
KOR,2020,1744070276373.34
KOR,2019,1751045752054.63
KOR,2018,1824251454306.83
KOR,2017,1710196756713.17
KOR,2016,1579150518945.44
KOR,2015,1539212301135.55
KOR,2014,1556252422020.44
KOR,2013,1434669686501.84
KOR,2012,1335343586437.67
KOR,2011,1307103477219.1
KOR,2010,1192830015737.68
KOR,2009,983065242417.36
KOR,2008,1091580692542.34
KOR,2007,1220911904593.06
KOR,2006,1095175538508.19
KOR,2005,971740329983.878
KOR,2004,823251107638.814
KOR,2003,728516494684.269
KOR,2002,650014391470.21
KOR,2001,567564806235.441
KOR,2000,597487173479.109
KOR,1999,515697079289.011
KOR,1998,397297216492.19
KOR,1997,589202526424.141
KOR,1996,631196863758.281
KOR,1995,586286469400.665
KOR,1994,479181794216.859
KOR,1993,405705302846.447
KOR,1992,366921291824.719
KOR,1991,340851946803.812
KOR,1990,292064221388.988
KOR,1989,254236243100.439
KOR,1988,205477530605.222
KOR,1987,152240393645.506
KOR,1986,119965960795.24
KOR,1985,103764281280.89
KOR,1984,99749645088.5994
KOR,1983,89621208322.3386
KOR,1982,79921300446.6517
KOR,1981,74287368087.3467
KOR,1980,66547970350.6151
KOR,1979,68083884297.5207
KOR,1978,52824793388.4297
KOR,1977,39064462809.9174
KOR,1976,30371074380.1653
KOR,1975,22126033057.8512
KOR,1974,19860929976.698
KOR,1973,14067523813.0386
KOR,1972,10990490569.7259
KOR,1971,10005257131.3347
KOR,1970,9085001793.55852
KOR,1969,7743940188.95006
KOR,1968,6167109472.42856
KOR,1967,4895076717.9993
KOR,1966,3957064541.39218
KOR,1965,3141131708.31319
KOR,1964,3476789681.58031
KOR,1963,4007692307.69231
KOR,1962,2826923076.92308
KOR,1961,2427244760.66918
KOR,1960,3973069306.93069
XKX,2025,12456403306.8191
XKX,2024,11203038332.3359
XKX,2023,10466753839.9923
XKX,2022,9367633202.54673
XKX,2021,9412099545.05799
XKX,2020,7734497455.75411
XKX,2019,7899204690.79214
XKX,2018,7878762812.20156
XKX,2017,7180768692.26354
XKX,2016,6682674062.9615
XKX,2015,6295845465.35898
XKX,2014,7074392884.04507
XKX,2013,6735327512.05178
XKX,2012,6163483291.08047
XKX,2011,6341614504.59145
XKX,2010,5343950626.16668
XKX,2009,5035779642.01679
XKX,2008,5202943075.49453
KWT,2025,157209026926.418
KWT,2024,160903106639.233
KWT,2023,165462656226.772
KWT,2022,183502046693.878
KWT,2021,148350671489.144
KWT,2020,111045470605.715
KWT,2019,140856394860.529
KWT,2018,138646316350.727
KWT,2017,120687539805.505
KWT,2016,109406674124.652
KWT,2015,114585555688.511
KWT,2014,162650450684.725
KWT,2013,174168116534.844
KWT,2012,174047662680.041
KWT,2011,154039231245.856
KWT,2010,115416245241.742
KWT,2009,105968691905.415
KWT,2008,147379737229.753
KWT,2007,114634043361.692
KWT,2006,101557330723.423
KWT,2005,80798630136.9863
KWT,2004,59439090600.6108
KWT,2003,47874582231.588
KWT,2002,38135788413.8276
KWT,2001,34889559869.8326
KWT,2000,37718743480.0751
KWT,1999,30122365849.2518
KWT,1998,25943705784.2996
KWT,1997,30350190704.4361
KWT,1996,31492373308.7516
KWT,1995,27186980646.5448
KWT,1994,24848483838.3838
KWT,1993,23941391390.7285
KWT,1992,19858555214.7239
KWT,1991,11009993703.1474
KWT,1990,18427777777.7778
KWT,1989,24313855653.3993
KWT,1988,20690322152.8945
KWT,1987,22368704133.6668
KWT,1986,17903989745.178
KWT,1985,21445970613.7595
KWT,1984,21700082752.9369
KWT,1983,20871081080.1538
KWT,1982,21577153356.4192
KWT,1981,25058020338.2535
KWT,1980,28638868355.9196
KWT,1979,24749063922.4796
KWT,1978,15503557496.1916
KWT,1977,14137406740.5065
KWT,1976,13132252801.9372
KWT,1975,12022811620.7867
KWT,1974,13006948296.2705
KWT,1973,5408804607.3129
KWT,1972,4450537925.33189
KWT,1971,3880392195.40688
KWT,1970,2873638850.54446
KWT,1969,2769198892.32044
KWT,1968,2662798934.88043
KWT,1967,2441599023.36039
KWT,1966,2391199043.52038
KWT,1965,2097199161.12034
KWT,1964,2071668533.03471
KWT,1963,1900895856.66293
KWT,1962,1828107502.79955
KGZ,2025,22623752095.4613
KGZ,2024,18161630698.9052
KGZ,2023,15180842369.4894
KGZ,2022,12134931017.9465
KGZ,2021,9249133946.26531
KGZ,2020,8270468614.24051
KGZ,2019,9371275264.36735
KGZ,2018,8271106235.41552
KGZ,2017,7702938379.42036
KGZ,2016,6813095379.1187
KGZ,2015,6678177511.66313
KGZ,2014,7468102412.68237
KGZ,2013,7335033800.59056
KGZ,2012,6605142884.36215
KGZ,2011,6197765984.28468
KGZ,2010,4794361863.01353
KGZ,2009,4690061380.60253
KGZ,2008,5139958909.17936
KGZ,2007,3802570552.56105
KGZ,2006,2834168889.42019
KGZ,2005,2460246766.41401
KGZ,2004,2211534585.0034
KGZ,2003,1919008090.49641
KGZ,2002,1605643104.73021
KGZ,2001,1525116370.27939
KGZ,2000,1369688498.06778
KGZ,1999,1249061487.01457
KGZ,1998,1645963749.83146
KGZ,1997,1767864035.71943
KGZ,1996,1827570586.16784
KGZ,1995,1661147035.24388
KGZ,1994,1681780847.41091
KGZ,1993,2026019252.61241
KGZ,1992,2315346942.855
KGZ,1991,2542256424.35069
KGZ,1990,2660202622.91006
LAO,2025,18302970218.5902
LAO,2024,16502933121.3379
LAO,2023,15843155731.2552
LAO,2022,15468785203.7532
LAO,2021,18827148530.9347
LAO,2020,18981805250.2424
LAO,2019,18740561512.5555
LAO,2018,18141641089.7963
LAO,2017,17071155481.4994
LAO,2016,15912501722.6143
LAO,2015,14426380125.6488
LAO,2014,13279245886.3854
LAO,2013,11983252626.5452
LAO,2012,10192846339.4029
LAO,2011,8750104617.17303
LAO,2010,7131771014.70456
LAO,2009,5836137329.63305
LAO,2008,5446433157.40114
LAO,2007,4223152739.04052
LAO,2006,3455030060.9785
LAO,2005,2735558734.7379
LAO,2004,2366398119.86321
LAO,2003,2023324407.28414
LAO,2002,1758176653.07746
LAO,2001,1768619058.34647
LAO,2000,1731198022.46763
LAO,1999,1454430642.44959
LAO,1998,1280177838.71905
LAO,1997,1747011857.33107
LAO,1996,1873671550.34636
LAO,1995,1763536304.53964
LAO,1994,1543606345.11684
LAO,1993,1327748689.88094
LAO,1992,1127806944.61513
LAO,1991,1028087972.31085
LAO,1990,865559879.400406
LAO,1989,714046821.093797
LAO,1988,598961269.297879
LAO,1987,1087273103.69639
LAO,1986,1776842097.16343
LAO,1985,2366666615.55556
LAO,1984,1757142855.91837
LVA,2025,48618869160.3254
LVA,2024,44001275012.6141
LVA,2023,42779550936.838
LVA,2022,38003198508.9107
LVA,2021,38183326784.9335
LVA,2020,33379927434.6149
LVA,2019,33099503950.847
LVA,2018,33247935477.3576
LVA,2017,29391059767.4259
LVA,2016,27117105059.5075
LVA,2015,26344565876.8902
LVA,2014,30277203767.4058
LVA,2013,29152128167.8438
LVA,2012,27116149948.6683
LVA,2011,26575547900.8247
LVA,2010,23468324572.3343
LVA,2009,25691530442.035
LVA,2008,34135200994.0067
LVA,2007,29420499247.7089
LVA,2006,20434922247.3037
LVA,2005,16306935905.4138
LVA,2004,13827070378.5612
LVA,2003,11244337719.8377
LVA,2002,9249030241.01864
LVA,2001,8190888739.6463
LVA,2000,7761252607.18424
LVA,1999,7324192889.74297
LVA,1998,6974112951.26891
LVA,1997,6349481006.53278
LVA,1996,5799465288.41246
LVA,1995,5608208784.9401
LBN,2024,25971643441.3408
LBN,2023,20078620356.9931
LBN,2022,20992421948.8081
LBN,2021,23131941556.7843
LBN,2020,31712128253.7961
LBN,2019,51605959131.2741
LBN,2018,54901519155.5556
LBN,2017,53027680685.9038
LBN,2016,51147308774.1294
LBN,2015,49929337836.8159
LBN,2014,48095213746.6003
LBN,2013,46880103080.597
LBN,2012,44016799515.7546
LBN,2011,39927125961.5257
LBN,2010,38443907042.1227
LBN,2009,35399582928.6899
LBN,2008,29118916105.4726
LBN,2007,24827355014.9254
LBN,2006,22022709851.4096
LBN,2005,21497336498.8391
LBN,2004,21159827992.0398
LBN,2003,20082918739.6352
LBN,2002,19152238805.9701
LBN,2001,17649751243.7811
LBN,2000,17260364842.4544
LBN,1999,17391056369.2265
LBN,1998,17247179005.5219
LBN,1997,15751867489.4446
LBN,1996,13690217333.5879
LBN,1995,11718795528.5556
LBN,1994,9599127050.17558
LBN,1993,7941744492.23595
LBN,1992,5843579160.90122
LBN,1991,4690415092.53663
LBN,1990,2838485353.96187
LBN,1989,2717998687.71002
LBN,1988,3313540067.93246
LSO,2025,2573572920.05159
LSO,2024,2391282547.80028
LSO,2023,2129871529.52517
LSO,2022,2354980960.02697
LSO,2021,2412130056.55851
LSO,2020,2053699863.99625
LSO,2019,2390702295.82777
LSO,2018,2556247291.99785
LSO,2017,2306741672.29006
LSO,2016,2114426452.2019
LSO,2015,2359686724.53829
LSO,2014,2441063054.05792
LSO,2013,2367112931.642
LSO,2012,2477702216.26888
LSO,2011,2579409619.96722
LSO,2010,2234754241.91918
LSO,2009,1740894964.80511
LSO,2008,1766902709.19935
LSO,2007,1682131784.51365
LSO,2006,1800092563.75462
LSO,2005,1682343527.49221
LSO,2004,1511236655.52047
LSO,2003,1157825434.78971
LSO,2002,775777238.55814
LSO,2001,825706961.238689
LSO,2000,887291687.920796
LSO,1999,912773681.050642
LSO,1998,928460893.108965
LSO,1997,998004258.715675
